user,"3 Râu - Gà Rán, Pizza & Trà Sữa - Cây Trâm",A Tùng - Bánh Mì Bò Nướng Bơ Cambodia - Lê Hồng Phong,An Nam Cháo,Bami King - Bánh Mì Bò Nướng & Cơm Thố - An Trạch,Buzza Pizza - Nowzone,Bà Hai - Bánh Xèo & Bánh Khọt,Bánh Bao Đây - 225 Bạch Mai,Bánh Cuốn Ba Miền - Trường Chinh,Bánh Mì Hương Lan,Bánh Su Kem Singapore Chewy Junior - Trần Đại Nghĩa,Bánh Xèo Nam Bộ - Tạ Quang Bửu,Bánh Xèo Nem Lụi Ngọc Dương 125 - Đội Cấn,Bún Miến Ngan - Cầu Giấy,Bún Riêu & Canh Bún - Phan Đình Phùng,Bún Riêu Hoàng Kỳ - Tô Hiệu,Bún Thịt Nướng Anh Ba,Bún Đậu 3 Chị Em - Lê Văn Quới,Bún Đậu Phố - Trung Yên 12,Bếp Sữa - Cơm Trộn & Mỳ Trộn,Chang Hi - Chè Thốt Nốt Dừa Dầm Ngon Nhất Hà Nội Online - Xã Đàn,Cheese Coffee - Hồng Bàng,"Chops - Hops, Wheat & Meat - Quảng An",Cháo Sườn Chú Chen - Nguyễn Trãi,Cháo Ếch Tân Định - Hai Bà Trưng,Chè HongKong - 港式糖水 - Phan Phú Tiên,Chè Hà Ký - Châu Văn Liêm,Chè Thái Út Lyly,Chị Mai - Bánh Tráng Trộn & Nước Cam,Cá Viên Chiên 176 - Trần Thiện Chánh,Cô Thúy - Hột Vịt Lộn,Cô Thủy - Quán Ăn Vặt - Lê Thúc Hoạch,Cơm Gà Hải Nam - Hậu Giang,Cơm Gà Xối Mỡ Su Su,Cơm Rang Dưa Bò Đức Hạnh,Cơm Tấm Cô Hoa - Ngô Quyền,Cơm Tấm Kiều Giang - Trần Quang Khải,Cơm Tấm Phương Anh - Bạch Mai,Cơm Tấm Phương Anh - Nguyễn Khang,Cơm Tấm Sao Mai,Cơm Tấm Tú Mập - Đồng Đen,Cầm Viên Quán - Ẩm Thực Đồng Quê - Nguyễn Văn Lộc,Domino’s Pizza - Hòa Bình,Dũng Hạnh - Bánh Mì Giò Chả - Lê Đại Hành,Fruit Crush - Trái Cây Tươi & Ăn Vặt - Quận 1,Gong Cha - Trà & Cà Phê - Hồ Tùng Mậu,Gà Nướng Anh Tư,Gà Nướng Lu Việt Hương - Lê Quang Định,Gà Rán & Burger Lotteria - HTV,Gà Rán & Burger Lotteria - Lotte Center,Gà Rán & Burger McDonald’s Vincom Masteri,Gà Rán KFC - Central Plaza,Gà Rán KFC - Co.op Mart Nguyễn Ảnh Thủ,Gà Rán KFC - Lâm Văn Bền,Gà Rán KFC - Vincom Bắc Từ Liêm,Gà Rán Popeyes - Tùng Thiện Vương,Gà Rán Popeyes - Điện Biên Phủ,Gà rán và Mì Ý - Jollibee - Pasteur,Gỏi Khô Bò - Công Viên Lê Văn Tám,Hanuri - Quán Ăn Hàn Quốc - Nguyễn Đình Chiểu,"Highlands Coffee - Trà, Cà Phê & Bánh - Bán Đảo Linh Đàm Hà Nội","Highlands Coffee - Trà, Cà Phê & Bánh - Flora Thủ Đức","Highlands Coffee - Trà, Cà Phê & Bánh - New Horizon",Homey BBQ - Sườn Nướng BBQ,Huyền - Bún Nước & Mì Cay Muối Ớt,Hạnh Béo - Vịt Nướng,Hồng - Xôi Xéo - Ngọc Lâm,Jeju Quán - Món Ăn Hàn Quốc,KATINAT - Huỳnh Thúc Kháng,KOI Thé - Phan Xích Long,KOI Thé - Võ Văn Ngân,Kebab Sài Gòn - Nguyễn Thượng Hiền,Kebaby - Doner Kebab,Khánh Vân - Bún Chả,LaSiMi Tân Phú- Trà Ngon Đậm Vị - Tân Sơn Nhì,Le Castella Hà Nội - Taste Of Taiwan - Vũ Hữu,Le Ciel - Coffee & Fastfood,Minh Sushi - Phạm Tuấn Tài,Mochi Sweets - Nguyễn Trãi,Moon Fast Food - Món Hàn - Trường Chinh,Mì Gà Tần 24 - Hàng Bồ,Mì Trộn Tên Lửa - 462 Trần Hưng Đạo,Mì Xào Giòn - 111 Vạn Kiếp,"Mỳ Cay, Đồ Ăn Vặt Và Trà Hoa Quả - Huyền Linh Food - Ngõ 169 Doãn Kế Thiện","NYNA Coffee - Cà Phê, Trà Vị Tự Nhiên & Bánh - Hoàn Kiếm",Nem Chua Rán - Tạm Thương,Nem Nướng Nha Trang Bé Thảo,Ngọc Lợi - Miến Cua Trộn,Nhà Bún Đậu - Bún Đậu Mắm Tôm Hà Nội - Song Hành,Nhà Hàng Gimbab - Bibimbab - Nguyễn Trãi,Pad Thái Tôm - Món Thái Ngon - Shop Online,Papas' Chicken - Gà Rán Hàn Quốc - Hoàng Văn Thụ,Papaxốt - Quang Trung,Phi Phi Quán - Cơm Gà Xối Mỡ,Phá Lấu Rubi - Nguyễn Hồng Đào,Phúc Long Lê Văn Sỹ,Phương Dung - Cơm Đảo Gà Rang & Chim Quay - Tống Duy Tân,Phở 24 - Nguyễn Tri Phương,Phở Chiên Giòn 206 - Khâm Thiên,Phở Cuốn Hương Mai - TT Giảng Võ,Phở Cuốn Hương Mai - Tô Hiệu,Pizza Hut - Hậu Giang,"Quán 567 - Sinh Tố, Nước Ép, Giải Khát",Quán 79 Nem Nướng,Quán Chay Hoa Sen - Nguyễn Nhữ Lãm,Quán Chà Bá - Mực Chiên & Bò Viên - Mai Xuân Thưởng,Quán Cây Đa - Chân Gà Nướng,Quán Gốc Đa - Bánh Gối & Bánh Rán Mặn,Quán Nem - Nem Cua Biển & Bún Chả - Nguyễn Thị Minh Khai,Quán Thúy 94 - Miến Cua,Quán Thảo Hiền - Đặc Sản Miền Trung,Run’s House - Hoa Quả Gọt Sẵn & Hoa Quả Sạch - 288 Nguyễn Xiển,Spaghetti Box - Giang Văn Minh,Starbucks Coffee - Etown 5,SteakZone,Súp Cua Nhà Thờ Đức Bà,TOUS les JOURS - Nguyễn Thị Minh Khai,Texas Chicken - Nguyễn Thái Học,The Alley - Trà Sữa Đài Loan - Hàng Bài,The Alley - Trà Sữa Đài Loan - Phạm Ngọc Thạch,The Pizza Company - Hậu Giang,The Pizza Company - Xuân Diệu,The Pizza Company - Đường D2,"Thiên Ân Quán - Cơm, Bún Riêu & Bún Mắm",Thủy Xèo - Bánh Xèo Nem Lụi - Đội Cấn,Thực Vi Thiên - Ẩm Thực Trung Hoa - Trung Hoà,Tini Tea - Đường Số 42,Tiệm Cô Béo Bún Thái Lan,Trà Sữa Feeling Tea - Trần Thái Tông,Trà Sữa Panda Milktea,Trà Sữa Tiên Hưởng Gotcha - Huỳnh Mẫn Đạt,Trà Sữa Wozzi,Tuấn Cò - Cơm Gà Xối Mỡ,Xôi Gà Bà Chiểu,YoGun - Korea Yogurt,Yu Tang - Trà Sữa & Mỳ Đài Loan - Thái Phiên,Điểm Tâm 288 - Bún Thịt Xào & Cháo Bắc Thảo,Đặc Sản Chè - Vĩnh Hồ,Ốc Tô - Xóm Chiếu,fake_item_1,fake_item_2,fake_item_3,fake_item_4,fake_item_5,fake_item_6,fake_item_7,fake_item_8,fake_item_9,fake_item_10,fake_item_11,fake_item_12,fake_item_13,fake_item_14,fake_item_15,fake_item_16,fake_item_17,fake_item_18,fake_item_19,fake_item_20,fake_item_21,fake_item_22,fake_item_23,fake_item_24,fake_item_25,fake_item_26,fake_item_27,fake_item_28,fake_item_29,fake_item_30,fake_item_31,fake_item_32,fake_item_33,fake_item_34,fake_item_35,fake_item_36,fake_item_37,fake_item_38,fake_item_39,fake_item_40,fake_item_41
user023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.434430479678522,0.0,0.0,4.932810648579959,3.829744720494488,2.0510417419553404,0.0,0.0,0.0,0.0,0.0,0.0,4.303222453879828,0.0,4.120845922520515,2.026741067565829,1.7361223022867827,0.0,0.0,2.404049507160864,0.0,3.565365150668883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4950899987421074,0.0,0.0,0.0,2.483179808401252,0.0,0.0,0.0,0.0,0.0,0.0
user024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700301629548909,4.781129581309411,3.3755447442295345,0.0,0.0,0.0,2.5298092882751897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.355620144142737,2.3772687852831655,4.321749575028041,4.225105432206327,3.1931773128941465,3.4299203739394235,1.5191063421609745,2.536023066732492,0.0,3.600059090924638,0.0,2.3218897908568357,3.015184988172581,4.058523474642759,0.0,1.2558832589564464,0.0
user025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645851180901917,0.0,3.4772677532568417,0.0,2.665920832560306,2.8418873581959843,0.0,0.0,1.7640338176264359,0.0,0.0,4.031154921933173,3.9403542751077913,0.0,0.0,0.0,2.487415188309761,0.0,0.0,0.0,2.4746137013675598,4.6472419069619,0.0,0.0,0.0,0.0,2.356838868949662,0.0,0.0,0.0,1.1098863242662613,0.0,4.40001715933121,1.2062365355782818,4.8016106484164744,0.0,0.0,0.0,0.0,4.726814251762853
user026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.560090782915017,0.0,1.487861237659403,0.0,0.0,0.0,0.0,3.853797937305111,0.0,2.263845464050329,1.5842325599431817,2.058146562709642,0.0,0.0,0.0,2.924725052109144,1.5475393881061512,0.0,0.0,4.701657077526053,0.0,0.0,0.0,1.701737009051763,0.0,0.0,2.6085173978864087,1.9658422930748536,0.0,0.0,0.0,1.7151346860512358,2.3337362318790786,0.0,1.0582805240252706,1.185926371687664,0.0,2.082329042538875,2.042397258662065,0.0
user027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24905019175008,3.3450108163241152,2.6911186042926785,0.0,0.0,3.9836288772845876,0.0,0.0,0.0,0.0,0.0,1.6199100674586213,0.0,0.0,0.0,0.0,0.0,4.539979469944418,4.914690027774135,0.0,3.0558237480173256,0.0,0.0,2.7058870181993093,0.0,0.0,0.0,0.0,3.8003822868661037,0.0,3.6018534331401546,0.0,3.606268061999389,0.0,1.7984112584951504,0.0,3.2898203126713996,0.0,0.0
user028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,2.7148124195116936,1.9997640580358302,0.0,3.5650799835438116,0.0,0.0,0.0,3.5786230741651277,2.6072787109079876,4.085493681873691,3.727823912476051,0.0,3.5499358465607345,0.0,0.0,0.0,3.182369871769585,4.384806208789711,0.0,0.0,0.0,4.740089966433839,0.0,3.130712968900645,0.0,0.0,2.148266337201413,0.0,0.0,0.0,2.47028591583546,0.0,0.0,0.0,4.917896853799434,2.3839273405657577,1.3856647480138067,0.0,4.250263606825893,0.0,3.406582178401746
user029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.518901859901498,0.0,0.0,0.0,0.0,4.661026805516423,3.493220100779306,0.0,0.0,2.6004438286604126,0.0,4.229764543083631,1.078541978701896,0.0,0.0,0.0,3.521599143222178,0.0,2.467190124501507,0.0,4.2202682190162655,0.0,3.033159929268405,0.0,0.0,4.545301259529232,0.0,0.0,3.33413761701848,2.9809402505366904,0.0,1.4616823203293134,0.0,2.431617469331546,0.0,0.0,0.0,0.0
user030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.727577713218454,0.0,1.5437590485741097,0.0,2.9275148125078116,0.0,3.7347857827996056,0.0,0.0,3.842999345030639,0.0,0.0,3.3033623704702895,1.3026376638851627,0.0,2.1902297003876328,0.0,1.1130608128742776,0.0,0.0,3.5384885183062416,1.0485072737814396,0.0,4.77436502705824,3.7016365244396385,4.588391461658469,3.700882242473809,0.0,2.757041718018048,4.3489817956537244,3.1257858628927724,0.0,0.0,1.2593190111043633,0.0,0.0,0.0,0.0,0.0
user031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6443942633109487,2.46344769309567,0.0,0.0,3.571172102129996,0.0,3.8322652725865756,0.0,0.0,1.5371422330556914,2.314788686730943,0.0,0.0,0.0,0.0,4.649538193466191,0.0,0.0,0.0,0.0,3.2652621533129147,0.0,0.0,4.181956411060241,2.1576367441041335,1.2524353305666858,2.6293228915618365,0.0,0.0,0.0,0.0,4.16874131081953,0.0,1.708286582756633,0.0,0.0,0.0,1.2075419593796028,2.648414027340363,0.0,0.0
user032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,7.933333333333334,0.0,0.0,4.520725398198634,1.9893772986652243,3.9937907527222882,3.66017633577658,0.0,0.0,0.0,0.0,0.0,0.0,4.095555551672678,1.778944691908118,0.0,4.219617847567909,0.0,3.727848286834867,0.0,4.955222909325107,0.0,0.0,0.0,4.3998811959319735,0.0,0.0,2.0633681485485917,1.6225808192741273,0.0,0.0,4.688775309549376,0.0,2.052791945683394,2.266501848283428,0.0,4.386472637447955,0.0,0.0,0.0,0.0,0.0,2.431551691984115,1.42039531238037
user033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7579180955921627,0.0,3.7615321362304486,0.0,1.985312726539783,0.0,2.0182734623015213,0.0,2.7514168819411284,1.5151152406716721,2.652434755784334,1.5683858353180802,0.0,2.118186034090701,0.0,0.0,3.526103963226537,0.0,3.074257971988922,0.0,0.0,0.0,3.388181722672622,0.0,2.3316585603572677,3.5173598354920115,1.788718295257775,1.5615508686033612,0.0,4.214199132282465,0.0,4.414259519625832,0.0,2.506037367032493,2.191484630763165,0.0,1.4295870040534946,4.726399979970527,1.7648522242584086,2.8734164142911633
user034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375663156012063,1.7929956658891357,0.0,0.0,3.6423065835770894,0.0,0.0,0.0,0.0,3.6630656006760534,0.0,0.0,3.453558828529686,0.0,4.218672905061679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5496857062096274,4.698624813677376,1.5184500689219966,0.0,0.0,0.0,2.4898625196506017,3.3648388925274175,0.0,2.8793556865701566,3.5698502901615075,3.1861397106590896,3.8582950366606825
